word,start_time,end_time,speaker,text,confidence,hate
බුද්ධිම,104.7,105.1,0, elina දැන් උත්තර දෙන මං කැමති නෑ එතකොට නෑ දැන් ප්‍රේක්ෂකයෝ අපේ රටේ විශාල ප්‍රේක්ෂක පිරිසක් අපේ ලංකා කණ්ඩායම ගැන ලොකු බලාපොරොත්තුවකින් හිටියා අපිත් එහෙම ඉතින් ඒ වගේ දේවල් ගිලිහී ගෙන යද්දී එතකොට මොකද්ද ඇත්තෙන්ම ප්‍රේක්ෂකයාගේ ක්‍රීඩකයන් ක්‍රීඩා ගාථා නිදන් ග්‍රහණය කරන්න ඉතින් ඒක නිසා ඒක ඒ විදිහට තමයි බලාපොරොත්තුවෙන් වෙන්නේ නිර්මාණය ක්‍රීඩකයෝ කලකිරීමකින් ද පීඩා කරන්න ඔබ ඔය හිතට එකඟව කතා කරන්න ඔබතුමා ඉදිරියේදී ගන්න ක්‍රියාමාර්ග ගමගේ භාජනය කතාබහ කළ ඒගොල්ලොන්ට අවශ්‍ය දේ යනු ඕනෑම තීරණය කරන්නේ ඔබ සතුටු වෙනවාද යන්න ක්‍රීඩකයෝ කෙල්ලන්ට පීඩා කරපු ආකාරය ගැන පරාජය වෙලා ඔයා ඔයාගේ ප්‍රශ්නයක් අහන්නේ සම්බන්ධ මට හරි කනගාටුයි තරගය පරාජය ළමා සතුනට ගහණයක මං දන්නවා බුද්ධිමත් මාධ්‍යවේදියෙක් විදිහට නොකළ යුතු දෙයක්,0.8458452820777893,0.9790505
මාධ්‍යවේදිය,105.1,105.8,0, elina දැන් උත්තර දෙන මං කැමති නෑ එතකොට නෑ දැන් ප්‍රේක්ෂකයෝ අපේ රටේ විශාල ප්‍රේක්ෂක පිරිසක් අපේ ලංකා කණ්ඩායම ගැන ලොකු බලාපොරොත්තුවකින් හිටියා අපිත් එහෙම ඉතින් ඒ වගේ දේවල් ගිලිහී ගෙන යද්දී එතකොට මොකද්ද ඇත්තෙන්ම ප්‍රේක්ෂකයාගේ ක්‍රීඩකයන් ක්‍රීඩා ගාථා නිදන් ග්‍රහණය කරන්න ඉතින් ඒක නිසා ඒක ඒ විදිහට තමයි බලාපොරොත්තුවෙන් වෙන්නේ නිර්මාණය ක්‍රීඩකයෝ කලකිරීමකින් ද පීඩා කරන්න ඔබ ඔය හිතට එකඟව කතා කරන්න ඔබතුමා ඉදිරියේදී ගන්න ක්‍රියාමාර්ග ගමගේ භාජනය කතාබහ කළ ඒගොල්ලොන්ට අවශ්‍ය දේ යනු ඕනෑම තීරණය කරන්නේ ඔබ සතුටු වෙනවාද යන්න ක්‍රීඩකයෝ කෙල්ලන්ට පීඩා කරපු ආකාරය ගැන පරාජය වෙලා ඔයා ඔයාගේ ප්‍රශ්නයක් අහන්නේ සම්බන්ධ මට හරි කනගාටුයි තරගය පරාජය ළමා සතුනට ගහණයක මං දන්නවා බුද්ධිමත් මාධ්‍යවේදියෙක් විදිහට නොකළ යුතු දෙයක්,0.8458452820777893,0.9790505
විදිහ,73.0,73.6,0, elina දැන් උත්තර දෙන මං කැමති නෑ එතකොට නෑ දැන් ප්‍රේක්ෂකයෝ අපේ රටේ විශාල ප්‍රේක්ෂක පිරිසක් අපේ ලංකා කණ්ඩායම ගැන ලොකු බලාපොරොත්තුවකින් හිටියා අපිත් එහෙම ඉතින් ඒ වගේ දේවල් ගිලිහී ගෙන යද්දී එතකොට මොකද්ද ඇත්තෙන්ම ප්‍රේක්ෂකයාගේ ක්‍රීඩකයන් ක්‍රීඩා ගාථා නිදන් ග්‍රහණය කරන්න ඉතින් ඒක නිසා ඒක ඒ විදිහට තමයි බලාපොරොත්තුවෙන් වෙන්නේ නිර්මාණය ක්‍රීඩකයෝ කලකිරීමකින් ද පීඩා කරන්න ඔබ ඔය හිතට එකඟව කතා කරන්න ඔබතුමා ඉදිරියේදී ගන්න ක්‍රියාමාර්ග ගමගේ භාජනය කතාබහ කළ ඒගොල්ලොන්ට අවශ්‍ය දේ යනු ඕනෑම තීරණය කරන්නේ ඔබ සතුටු වෙනවාද යන්න ක්‍රීඩකයෝ කෙල්ලන්ට පීඩා කරපු ආකාරය ගැන පරාජය වෙලා ඔයා ඔයාගේ ප්‍රශ්නයක් අහන්නේ සම්බන්ධ මට හරි කනගාටුයි තරගය පරාජය ළමා සතුනට ගහණයක මං දන්නවා බුද්ධිමත් මාධ්‍යවේදියෙක් විදිහට නොකළ යුතු දෙයක්,0.8458452820777893,0.9790505
නොකල,105.9,106.6,0, elina දැන් උත්තර දෙන මං කැමති නෑ එතකොට නෑ දැන් ප්‍රේක්ෂකයෝ අපේ රටේ විශාල ප්‍රේක්ෂක පිරිසක් අපේ ලංකා කණ්ඩායම ගැන ලොකු බලාපොරොත්තුවකින් හිටියා අපිත් එහෙම ඉතින් ඒ වගේ දේවල් ගිලිහී ගෙන යද්දී එතකොට මොකද්ද ඇත්තෙන්ම ප්‍රේක්ෂකයාගේ ක්‍රීඩකයන් ක්‍රීඩා ගාථා නිදන් ග්‍රහණය කරන්න ඉතින් ඒක නිසා ඒක ඒ විදිහට තමයි බලාපොරොත්තුවෙන් වෙන්නේ නිර්මාණය ක්‍රීඩකයෝ කලකිරීමකින් ද පීඩා කරන්න ඔබ ඔය හිතට එකඟව කතා කරන්න ඔබතුමා ඉදිරියේදී ගන්න ක්‍රියාමාර්ග ගමගේ භාජනය කතාබහ කළ ඒගොල්ලොන්ට අවශ්‍ය දේ යනු ඕනෑම තීරණය කරන්නේ ඔබ සතුටු වෙනවාද යන්න ක්‍රීඩකයෝ කෙල්ලන්ට පීඩා කරපු ආකාරය ගැන පරාජය වෙලා ඔයා ඔයාගේ ප්‍රශ්නයක් අහන්නේ සම්බන්ධ මට හරි කනගාටුයි තරගය පරාජය ළමා සතුනට ගහණයක මං දන්නවා බුද්ධිමත් මාධ්‍යවේදියෙක් විදිහට නොකළ යුතු දෙයක්,0.8458452820777893,0.9790505
යුත,106.6,106.8,0, elina දැන් උත්තර දෙන මං කැමති නෑ එතකොට නෑ දැන් ප්‍රේක්ෂකයෝ අපේ රටේ විශාල ප්‍රේක්ෂක පිරිසක් අපේ ලංකා කණ්ඩායම ගැන ලොකු බලාපොරොත්තුවකින් හිටියා අපිත් එහෙම ඉතින් ඒ වගේ දේවල් ගිලිහී ගෙන යද්දී එතකොට මොකද්ද ඇත්තෙන්ම ප්‍රේක්ෂකයාගේ ක්‍රීඩකයන් ක්‍රීඩා ගාථා නිදන් ග්‍රහණය කරන්න ඉතින් ඒක නිසා ඒක ඒ විදිහට තමයි බලාපොරොත්තුවෙන් වෙන්නේ නිර්මාණය ක්‍රීඩකයෝ කලකිරීමකින් ද පීඩා කරන්න ඔබ ඔය හිතට එකඟව කතා කරන්න ඔබතුමා ඉදිරියේදී ගන්න ක්‍රියාමාර්ග ගමගේ භාජනය කතාබහ කළ ඒගොල්ලොන්ට අවශ්‍ය දේ යනු ඕනෑම තීරණය කරන්නේ ඔබ සතුටු වෙනවාද යන්න ක්‍රීඩකයෝ කෙල්ලන්ට පීඩා කරපු ආකාරය ගැන පරාජය වෙලා ඔයා ඔයාගේ ප්‍රශ්නයක් අහන්නේ සම්බන්ධ මට හරි කනගාටුයි තරගය පරාජය ළමා සතුනට ගහණයක මං දන්නවා බුද්ධිමත් මාධ්‍යවේදියෙක් විදිහට නොකළ යුතු දෙයක්,0.8458452820777893,0.9790505
දෙය,106.8,106.9,0, elina දැන් උත්තර දෙන මං කැමති නෑ එතකොට නෑ දැන් ප්‍රේක්ෂකයෝ අපේ රටේ විශාල ප්‍රේක්ෂක පිරිසක් අපේ ලංකා කණ්ඩායම ගැන ලොකු බලාපොරොත්තුවකින් හිටියා අපිත් එහෙම ඉතින් ඒ වගේ දේවල් ගිලිහී ගෙන යද්දී එතකොට මොකද්ද ඇත්තෙන්ම ප්‍රේක්ෂකයාගේ ක්‍රීඩකයන් ක්‍රීඩා ගාථා නිදන් ග්‍රහණය කරන්න ඉතින් ඒක නිසා ඒක ඒ විදිහට තමයි බලාපොරොත්තුවෙන් වෙන්නේ නිර්මාණය ක්‍රීඩකයෝ කලකිරීමකින් ද පීඩා කරන්න ඔබ ඔය හිතට එකඟව කතා කරන්න ඔබතුමා ඉදිරියේදී ගන්න ක්‍රියාමාර්ග ගමගේ භාජනය කතාබහ කළ ඒගොල්ලොන්ට අවශ්‍ය දේ යනු ඕනෑම තීරණය කරන්නේ ඔබ සතුටු වෙනවාද යන්න ක්‍රීඩකයෝ කෙල්ලන්ට පීඩා කරපු ආකාරය ගැන පරාජය වෙලා ඔයා ඔයාගේ ප්‍රශ්නයක් අහන්නේ සම්බන්ධ මට හරි කනගාටුයි තරගය පරාජය ළමා සතුනට ගහණයක මං දන්නවා බුද්ධිමත් මාධ්‍යවේදියෙක් විදිහට නොකළ යුතු දෙයක්,0.8458452820777893,0.9790505
ඔබ,111.7,112.0,0, ඔබගේ දැනුමට කරන්ඩ ඕන ඒක මට අදාළ කාරණාවක් නෑ මේකට බලධාරීන් ඉන්නවා හැබැයි ක්‍රිකට් ක්‍රීඩාව ජයග්‍රහණය කරලා නම් ඔබතුමාලා පිළිගන්න ඕන තරම් ඉන්න කට්ටිය mal mala dala හැබැයි මේ වෙද්දි කවුරුවත් නැහැ රහස් එකම යථාර්තය නම් මේ බලධාරීන් බලධාරි මාධ්‍ය නියමයි ජයග්‍රහණය කර මරදාන කට්ටිය පරාජය වගේ තමයි මට විශේෂ යමක් කියන්ට තියෙන්නේ,0.8098963499069214,0.51739603
දැනුම,112.0,112.4,0, ඔබගේ දැනුමට කරන්ඩ ඕන ඒක මට අදාළ කාරණාවක් නෑ මේකට බලධාරීන් ඉන්නවා හැබැයි ක්‍රිකට් ක්‍රීඩාව ජයග්‍රහණය කරලා නම් ඔබතුමාලා පිළිගන්න ඕන තරම් ඉන්න කට්ටිය mal mala dala හැබැයි මේ වෙද්දි කවුරුවත් නැහැ රහස් එකම යථාර්තය නම් මේ බලධාරීන් බලධාරි මාධ්‍ය නියමයි ජයග්‍රහණය කර මරදාන කට්ටිය පරාජය වගේ තමයි මට විශේෂ යමක් කියන්ට තියෙන්නේ,0.8098963499069214,0.51739603
කරන්ඩ,112.4,112.8,0, ඔබගේ දැනුමට කරන්ඩ ඕන ඒක මට අදාළ කාරණාවක් නෑ මේකට බලධාරීන් ඉන්නවා හැබැයි ක්‍රිකට් ක්‍රීඩාව ජයග්‍රහණය කරලා නම් ඔබතුමාලා පිළිගන්න ඕන තරම් ඉන්න කට්ටිය mal mala dala හැබැයි මේ වෙද්දි කවුරුවත් නැහැ රහස් එකම යථාර්තය නම් මේ බලධාරීන් බලධාරි මාධ්‍ය නියමයි ජයග්‍රහණය කර මරදාන කට්ටිය පරාජය වගේ තමයි මට විශේෂ යමක් කියන්ට තියෙන්නේ,0.8098963499069214,0.51739603
ඔන,112.8,113.0,0, ඔබගේ දැනුමට කරන්ඩ ඕන ඒක මට අදාළ කාරණාවක් නෑ මේකට බලධාරීන් ඉන්නවා හැබැයි ක්‍රිකට් ක්‍රීඩාව ජයග්‍රහණය කරලා නම් ඔබතුමාලා පිළිගන්න ඕන තරම් ඉන්න කට්ටිය mal mala dala හැබැයි මේ වෙද්දි කවුරුවත් නැහැ රහස් එකම යථාර්තය නම් මේ බලධාරීන් බලධාරි මාධ්‍ය නියමයි ජයග්‍රහණය කර මරදාන කට්ටිය පරාජය වගේ තමයි මට විශේෂ යමක් කියන්ට තියෙන්නේ,0.8098963499069214,0.51739603
එක,124.0,124.5,0, ඔබගේ දැනුමට කරන්ඩ ඕන ඒක මට අදාළ කාරණාවක් නෑ මේකට බලධාරීන් ඉන්නවා හැබැයි ක්‍රිකට් ක්‍රීඩාව ජයග්‍රහණය කරලා නම් ඔබතුමාලා පිළිගන්න ඕන තරම් ඉන්න කට්ටිය mal mala dala හැබැයි මේ වෙද්දි කවුරුවත් නැහැ රහස් එකම යථාර්තය නම් මේ බලධාරීන් බලධාරි මාධ්‍ය නියමයි ජයග්‍රහණය කර මරදාන කට්ටිය පරාජය වගේ තමයි මට විශේෂ යමක් කියන්ට තියෙන්නේ,0.8098963499069214,0.51739603
මට,113.6,113.8,0, ඔබගේ දැනුමට කරන්ඩ ඕන ඒක මට අදාළ කාරණාවක් නෑ මේකට බලධාරීන් ඉන්නවා හැබැයි ක්‍රිකට් ක්‍රීඩාව ජයග්‍රහණය කරලා නම් ඔබතුමාලා පිළිගන්න ඕන තරම් ඉන්න කට්ටිය mal mala dala හැබැයි මේ වෙද්දි කවුරුවත් නැහැ රහස් එකම යථාර්තය නම් මේ බලධාරීන් බලධාරි මාධ්‍ය නියමයි ජයග්‍රහණය කර මරදාන කට්ටිය පරාජය වගේ තමයි මට විශේෂ යමක් කියන්ට තියෙන්නේ,0.8098963499069214,0.51739603
අදාල,113.8,113.8,0, ඔබගේ දැනුමට කරන්ඩ ඕන ඒක මට අදාළ කාරණාවක් නෑ මේකට බලධාරීන් ඉන්නවා හැබැයි ක්‍රිකට් ක්‍රීඩාව ජයග්‍රහණය කරලා නම් ඔබතුමාලා පිළිගන්න ඕන තරම් ඉන්න කට්ටිය mal mala dala හැබැයි මේ වෙද්දි කවුරුවත් නැහැ රහස් එකම යථාර්තය නම් මේ බලධාරීන් බලධාරි මාධ්‍ය නියමයි ජයග්‍රහණය කර මරදාන කට්ටිය පරාජය වගේ තමයි මට විශේෂ යමක් කියන්ට තියෙන්නේ,0.8098963499069214,0.51739603
කාරනාව,113.8,114.5,0, ඔබගේ දැනුමට කරන්ඩ ඕන ඒක මට අදාළ කාරණාවක් නෑ මේකට බලධාරීන් ඉන්නවා හැබැයි ක්‍රිකට් ක්‍රීඩාව ජයග්‍රහණය කරලා නම් ඔබතුමාලා පිළිගන්න ඕන තරම් ඉන්න කට්ටිය mal mala dala හැබැයි මේ වෙද්දි කවුරුවත් නැහැ රහස් එකම යථාර්තය නම් මේ බලධාරීන් බලධාරි මාධ්‍ය නියමයි ජයග්‍රහණය කර මරදාන කට්ටිය පරාජය වගේ තමයි මට විශේෂ යමක් කියන්ට තියෙන්නේ,0.8098963499069214,0.51739603
මේක,114.6,114.9,0, ඔබගේ දැනුමට කරන්ඩ ඕන ඒක මට අදාළ කාරණාවක් නෑ මේකට බලධාරීන් ඉන්නවා හැබැයි ක්‍රිකට් ක්‍රීඩාව ජයග්‍රහණය කරලා නම් ඔබතුමාලා පිළිගන්න ඕන තරම් ඉන්න කට්ටිය mal mala dala හැබැයි මේ වෙද්දි කවුරුවත් නැහැ රහස් එකම යථාර්තය නම් මේ බලධාරීන් බලධාරි මාධ්‍ය නියමයි ජයග්‍රහණය කර මරදාන කට්ටිය පරාජය වගේ තමයි මට විශේෂ යමක් කියන්ට තියෙන්නේ,0.8098963499069214,0.51739603
බලධාරී,114.9,115.4,0, ඔබගේ දැනුමට කරන්ඩ ඕන ඒක මට අදාළ කාරණාවක් නෑ මේකට බලධාරීන් ඉන්නවා හැබැයි ක්‍රිකට් ක්‍රීඩාව ජයග්‍රහණය කරලා නම් ඔබතුමාලා පිළිගන්න ඕන තරම් ඉන්න කට්ටිය mal mala dala හැබැයි මේ වෙද්දි කවුරුවත් නැහැ රහස් එකම යථාර්තය නම් මේ බලධාරීන් බලධාරි මාධ්‍ය නියමයි ජයග්‍රහණය කර මරදාන කට්ටිය පරාජය වගේ තමයි මට විශේෂ යමක් කියන්ට තියෙන්නේ,0.8098963499069214,0.51739603
ඉන්,120.5,120.8,0, ඔබගේ දැනුමට කරන්ඩ ඕන ඒක මට අදාළ කාරණාවක් නෑ මේකට බලධාරීන් ඉන්නවා හැබැයි ක්‍රිකට් ක්‍රීඩාව ජයග්‍රහණය කරලා නම් ඔබතුමාලා පිළිගන්න ඕන තරම් ඉන්න කට්ටිය mal mala dala හැබැයි මේ වෙද්දි කවුරුවත් නැහැ රහස් එකම යථාර්තය නම් මේ බලධාරීන් බලධාරි මාධ්‍ය නියමයි ජයග්‍රහණය කර මරදාන කට්ටිය පරාජය වගේ තමයි මට විශේෂ යමක් කියන්ට තියෙන්නේ,0.8098963499069214,0.51739603
හැබැ,115.7,116.6,0, ඔබගේ දැනුමට කරන්ඩ ඕන ඒක මට අදාළ කාරණාවක් නෑ මේකට බලධාරීන් ඉන්නවා හැබැයි ක්‍රිකට් ක්‍රීඩාව ජයග්‍රහණය කරලා නම් ඔබතුමාලා පිළිගන්න ඕන තරම් ඉන්න කට්ටිය mal mala dala හැබැයි මේ වෙද්දි කවුරුවත් නැහැ රහස් එකම යථාර්තය නම් මේ බලධාරීන් බලධාරි මාධ්‍ය නියමයි ජයග්‍රහණය කර මරදාන කට්ටිය පරාජය වගේ තමයි මට විශේෂ යමක් කියන්ට තියෙන්නේ,0.8098963499069214,0.51739603
ක්‍රිකට,116.6,117.3,0, ඔබගේ දැනුමට කරන්ඩ ඕන ඒක මට අදාළ කාරණාවක් නෑ මේකට බලධාරීන් ඉන්නවා හැබැයි ක්‍රිකට් ක්‍රීඩාව ජයග්‍රහණය කරලා නම් ඔබතුමාලා පිළිගන්න ඕන තරම් ඉන්න කට්ටිය mal mala dala හැබැයි මේ වෙද්දි කවුරුවත් නැහැ රහස් එකම යථාර්තය නම් මේ බලධාරීන් බලධාරි මාධ්‍ය නියමයි ජයග්‍රහණය කර මරදාන කට්ටිය පරාජය වගේ තමයි මට විශේෂ යමක් කියන්ට තියෙන්නේ,0.8098963499069214,0.51739603
ක්‍රීඩා,117.3,118.0,0, ඔබගේ දැනුමට කරන්ඩ ඕන ඒක මට අදාළ කාරණාවක් නෑ මේකට බලධාරීන් ඉන්නවා හැබැයි ක්‍රිකට් ක්‍රීඩාව ජයග්‍රහණය කරලා නම් ඔබතුමාලා පිළිගන්න ඕන තරම් ඉන්න කට්ටිය mal mala dala හැබැයි මේ වෙද්දි කවුරුවත් නැහැ රහස් එකම යථාර්තය නම් මේ බලධාරීන් බලධාරි මාධ්‍ය නියමයි ජයග්‍රහණය කර මරදාන කට්ටිය පරාජය වගේ තමයි මට විශේෂ යමක් කියන්ට තියෙන්නේ,0.8098963499069214,0.51739603
ජයග්‍රහන,118.0,118.7,0, ඔබගේ දැනුමට කරන්ඩ ඕන ඒක මට අදාළ කාරණාවක් නෑ මේකට බලධාරීන් ඉන්නවා හැබැයි ක්‍රිකට් ක්‍රීඩාව ජයග්‍රහණය කරලා නම් ඔබතුමාලා පිළිගන්න ඕන තරම් ඉන්න කට්ටිය mal mala dala හැබැයි මේ වෙද්දි කවුරුවත් නැහැ රහස් එකම යථාර්තය නම් මේ බලධාරීන් බලධාරි මාධ්‍ය නියමයි ජයග්‍රහණය කර මරදාන කට්ටිය පරාජය වගේ තමයි මට විශේෂ යමක් කියන්ට තියෙන්නේ,0.8098963499069214,0.51739603
කර,130.6,131.3,0, ඔබගේ දැනුමට කරන්ඩ ඕන ඒක මට අදාළ කාරණාවක් නෑ මේකට බලධාරීන් ඉන්නවා හැබැයි ක්‍රිකට් ක්‍රීඩාව ජයග්‍රහණය කරලා නම් ඔබතුමාලා පිළිගන්න ඕන තරම් ඉන්න කට්ටිය mal mala dala හැබැයි මේ වෙද්දි කවුරුවත් නැහැ රහස් එකම යථාර්තය නම් මේ බලධාරීන් බලධාරි මාධ්‍ය නියමයි ජයග්‍රහණය කර මරදාන කට්ටිය පරාජය වගේ තමයි මට විශේෂ යමක් කියන්ට තියෙන්නේ,0.8098963499069214,0.51739603
ඔබතුමා,119.3,119.7,0, ඔබගේ දැනුමට කරන්ඩ ඕන ඒක මට අදාළ කාරණාවක් නෑ මේකට බලධාරීන් ඉන්නවා හැබැයි ක්‍රිකට් ක්‍රීඩාව ජයග්‍රහණය කරලා නම් ඔබතුමාලා පිළිගන්න ඕන තරම් ඉන්න කට්ටිය mal mala dala හැබැයි මේ වෙද්දි කවුරුවත් නැහැ රහස් එකම යථාර්තය නම් මේ බලධාරීන් බලධාරි මාධ්‍ය නියමයි ජයග්‍රහණය කර මරදාන කට්ටිය පරාජය වගේ තමයි මට විශේෂ යමක් කියන්ට තියෙන්නේ,0.8098963499069214,0.51739603
පිලිග,119.7,120.2,0, ඔබගේ දැනුමට කරන්ඩ ඕන ඒක මට අදාළ කාරණාවක් නෑ මේකට බලධාරීන් ඉන්නවා හැබැයි ක්‍රිකට් ක්‍රීඩාව ජයග්‍රහණය කරලා නම් ඔබතුමාලා පිළිගන්න ඕන තරම් ඉන්න කට්ටිය mal mala dala හැබැයි මේ වෙද්දි කවුරුවත් නැහැ රහස් එකම යථාර්තය නම් මේ බලධාරීන් බලධාරි මාධ්‍ය නියමයි ජයග්‍රහණය කර මරදාන කට්ටිය පරාජය වගේ තමයි මට විශේෂ යමක් කියන්ට තියෙන්නේ,0.8098963499069214,0.51739603
ඔන,112.8,113.0,0, ඔබගේ දැනුමට කරන්ඩ ඕන ඒක මට අදාළ කාරණාවක් නෑ මේකට බලධාරීන් ඉන්නවා හැබැයි ක්‍රිකට් ක්‍රීඩාව ජයග්‍රහණය කරලා නම් ඔබතුමාලා පිළිගන්න ඕන තරම් ඉන්න කට්ටිය mal mala dala හැබැයි මේ වෙද්දි කවුරුවත් නැහැ රහස් එකම යථාර්තය නම් මේ බලධාරීන් බලධාරි මාධ්‍ය නියමයි ජයග්‍රහණය කර මරදාන කට්ටිය පරාජය වගේ තමයි මට විශේෂ යමක් කියන්ට තියෙන්නේ,0.8098963499069214,0.51739603
තර,120.3,120.5,0, ඔබගේ දැනුමට කරන්ඩ ඕන ඒක මට අදාළ කාරණාවක් නෑ මේකට බලධාරීන් ඉන්නවා හැබැයි ක්‍රිකට් ක්‍රීඩාව ජයග්‍රහණය කරලා නම් ඔබතුමාලා පිළිගන්න ඕන තරම් ඉන්න කට්ටිය mal mala dala හැබැයි මේ වෙද්දි කවුරුවත් නැහැ රහස් එකම යථාර්තය නම් මේ බලධාරීන් බලධාරි මාධ්‍ය නියමයි ජයග්‍රහණය කර මරදාන කට්ටිය පරාජය වගේ තමයි මට විශේෂ යමක් කියන්ට තියෙන්නේ,0.8098963499069214,0.51739603
ඉ,120.5,120.8,0, ඔබගේ දැනුමට කරන්ඩ ඕන ඒක මට අදාළ කාරණාවක් නෑ මේකට බලධාරීන් ඉන්නවා හැබැයි ක්‍රිකට් ක්‍රීඩාව ජයග්‍රහණය කරලා නම් ඔබතුමාලා පිළිගන්න ඕන තරම් ඉන්න කට්ටිය mal mala dala හැබැයි මේ වෙද්දි කවුරුවත් නැහැ රහස් එකම යථාර්තය නම් මේ බලධාරීන් බලධාරි මාධ්‍ය නියමයි ජයග්‍රහණය කර මරදාන කට්ටිය පරාජය වගේ තමයි මට විශේෂ යමක් කියන්ට තියෙන්නේ,0.8098963499069214,0.51739603
කට්ට,120.8,121.2,0, ඔබගේ දැනුමට කරන්ඩ ඕන ඒක මට අදාළ කාරණාවක් නෑ මේකට බලධාරීන් ඉන්නවා හැබැයි ක්‍රිකට් ක්‍රීඩාව ජයග්‍රහණය කරලා නම් ඔබතුමාලා පිළිගන්න ඕන තරම් ඉන්න කට්ටිය mal mala dala හැබැයි මේ වෙද්දි කවුරුවත් නැහැ රහස් එකම යථාර්තය නම් මේ බලධාරීන් බලධාරි මාධ්‍ය නියමයි ජයග්‍රහණය කර මරදාන කට්ටිය පරාජය වගේ තමයි මට විශේෂ යමක් කියන්ට තියෙන්නේ,0.8098963499069214,0.51739603
හැබැ,115.7,116.6,0, ඔබගේ දැනුමට කරන්ඩ ඕන ඒක මට අදාළ කාරණාවක් නෑ මේකට බලධාරීන් ඉන්නවා හැබැයි ක්‍රිකට් ක්‍රීඩාව ජයග්‍රහණය කරලා නම් ඔබතුමාලා පිළිගන්න ඕන තරම් ඉන්න කට්ටිය mal mala dala හැබැයි මේ වෙද්දි කවුරුවත් නැහැ රහස් එකම යථාර්තය නම් මේ බලධාරීන් බලධාරි මාධ්‍ය නියමයි ජයග්‍රහණය කර මරදාන කට්ටිය පරාජය වගේ තමයි මට විශේෂ යමක් කියන්ට තියෙන්නේ,0.8098963499069214,0.51739603
වෙද්දි,122.6,122.9,0, ඔබගේ දැනුමට කරන්ඩ ඕන ඒක මට අදාළ කාරණාවක් නෑ මේකට බලධාරීන් ඉන්නවා හැබැයි ක්‍රිකට් ක්‍රීඩාව ජයග්‍රහණය කරලා නම් ඔබතුමාලා පිළිගන්න ඕන තරම් ඉන්න කට්ටිය mal mala dala හැබැයි මේ වෙද්දි කවුරුවත් නැහැ රහස් එකම යථාර්තය නම් මේ බලධාරීන් බලධාරි මාධ්‍ය නියමයි ජයග්‍රහණය කර මරදාන කට්ටිය පරාජය වගේ තමයි මට විශේෂ යමක් කියන්ට තියෙන්නේ,0.8098963499069214,0.51739603
කවුරු,122.9,123.5,0, ඔබගේ දැනුමට කරන්ඩ ඕන ඒක මට අදාළ කාරණාවක් නෑ මේකට බලධාරීන් ඉන්නවා හැබැයි ක්‍රිකට් ක්‍රීඩාව ජයග්‍රහණය කරලා නම් ඔබතුමාලා පිළිගන්න ඕන තරම් ඉන්න කට්ටිය mal mala dala හැබැයි මේ වෙද්දි කවුරුවත් නැහැ රහස් එකම යථාර්තය නම් මේ බලධාරීන් බලධාරි මාධ්‍ය නියමයි ජයග්‍රහණය කර මරදාන කට්ටිය පරාජය වගේ තමයි මට විශේෂ යමක් කියන්ට තියෙන්නේ,0.8098963499069214,0.51739603
නැහැ,123.5,123.7,0, ඔබගේ දැනුමට කරන්ඩ ඕන ඒක මට අදාළ කාරණාවක් නෑ මේකට බලධාරීන් ඉන්නවා හැබැයි ක්‍රිකට් ක්‍රීඩාව ජයග්‍රහණය කරලා නම් ඔබතුමාලා පිළිගන්න ඕන තරම් ඉන්න කට්ටිය mal mala dala හැබැයි මේ වෙද්දි කවුරුවත් නැහැ රහස් එකම යථාර්තය නම් මේ බලධාරීන් බලධාරි මාධ්‍ය නියමයි ජයග්‍රහණය කර මරදාන කට්ටිය පරාජය වගේ තමයි මට විශේෂ යමක් කියන්ට තියෙන්නේ,0.8098963499069214,0.51739603
රහස,123.7,124.0,0, ඔබගේ දැනුමට කරන්ඩ ඕන ඒක මට අදාළ කාරණාවක් නෑ මේකට බලධාරීන් ඉන්නවා හැබැයි ක්‍රිකට් ක්‍රීඩාව ජයග්‍රහණය කරලා නම් ඔබතුමාලා පිළිගන්න ඕන තරම් ඉන්න කට්ටිය mal mala dala හැබැයි මේ වෙද්දි කවුරුවත් නැහැ රහස් එකම යථාර්තය නම් මේ බලධාරීන් බලධාරි මාධ්‍ය නියමයි ජයග්‍රහණය කර මරදාන කට්ටිය පරාජය වගේ තමයි මට විශේෂ යමක් කියන්ට තියෙන්නේ,0.8098963499069214,0.51739603
එකම,124.0,124.5,0, ඔබගේ දැනුමට කරන්ඩ ඕන ඒක මට අදාළ කාරණාවක් නෑ මේකට බලධාරීන් ඉන්නවා හැබැයි ක්‍රිකට් ක්‍රීඩාව ජයග්‍රහණය කරලා නම් ඔබතුමාලා පිළිගන්න ඕන තරම් ඉන්න කට්ටිය mal mala dala හැබැයි මේ වෙද්දි කවුරුවත් නැහැ රහස් එකම යථාර්තය නම් මේ බලධාරීන් බලධාරි මාධ්‍ය නියමයි ජයග්‍රහණය කර මරදාන කට්ටිය පරාජය වගේ තමයි මට විශේෂ යමක් කියන්ට තියෙන්නේ,0.8098963499069214,0.51739603
